product_id,product_name,category_id,supplier_id,unit_price,cost_price,brand,expiry_date,storage_condition,created_at,pack_info
3928,Health_Product_3928,6,2,23.27,10.24,BioZen,2026-06-07,Ambient,2021-11-29,
3929,Health_Product_3929,7,4,16.62,11.65,HealthPlus,2028-05-06,Ambient,2023-08-26,Pack: 60g / Form: Bandage
3930,Health_Product_3930,6,2,45.62,22.0,MediCare,2029-08-01,Ambient,2024-07-27,
3931,Health_Product_3931,1,3,265.48,156.95,VitalMeds,2028-03-19,Controlled,2024-07-23,Pack: 60 tabs / Strength: 200mg / Form: Tablet
3932,Health_Product_3932,3,3,141.95,88.7,MediCare,2030-01-08,Refrigerated,2023-03-01,Pack: 100 caps / Strength: 500mg / Form: Capsule
3933,Health_Product_3933,8,5,139.73,50.09,BioZen,2026-10-21,Refrigerated,2023-03-22,Pack: 60g | Form: Cream
3934,Health_Product_3934,4,4,229.61,161.83,LifeLine,2029-11-07,Controlled,2024-04-24,Pack: 30g | Form: Cream
3935,Health_Product_3935,5,1,252.22,120.42,VitalMeds,2027-01-09,Refrigerated,2025-01-17,Form: Device | Warranty: 24m
3936,Health_Product_3936,3,5,86.07,102.36,BioZen,2026-12-20,Refrigerated,2022-08-16,Pack: 100 caps | Strength: 650mg | Form: Capsule
3937,Health_Product_3937,3,1,168.53,112.03,PharmaCo,2027-01-06,Controlled,2024-07-09,Pack: 100 caps | Strength: 650mg | Form: Capsule
3938,Health_Product_3938,9,3,194.75,118.81,MediCare,2026-03-01,Controlled,2022-11-08,Pack: 90 units | Form: Kit
3939,Health_Product_3939,8,5,242.29,92.58,VitalMeds,2030-01-09,Refrigerated,2022-12-04,
3940,Health_Product_3940,6,1,124.8,49.08,PharmaCo,2028-05-10,Refrigerated,2022-03-17,Pack: 450ml | Strength: 25mg/5ml | Form: Liquid
3941,Health_Product_3941,9,1,111.71,68.66,HealthPlus,2027-04-03,Controlled,2025-11-29,Pack: 100 units | Form: Kit
3942,Health_Product_3942,7,2,180.96,68.34,LifeLine,2027-10-29,Refrigerated,2023-11-06,Pack: 90g | Form: Bandage
3943,Health_Product_3943,4,4,244.85,168.79,BioZen,2026-10-31,Refrigerated,2024-10-24,Pack: 20g | Form: Cream
3944,Health_Product_3944,3,2,279.03,332.18,BioZen,2026-09-27,Refrigerated,2022-02-07,Pack: 20 caps | Strength: 100mg | Form: Capsule
3945,Health_Product_3945,2,2,165.44,78.44,BioZen,2026-10-20,Controlled,2022-09-10,Pack: 90 tabs | Strength: 50mg | Form: Tablet
3946,Health_Product_3946,9,2,97.86,47.39,CuraMax,2029-01-11,Refrigerated,2022-04-24,Pack: 20 units | Form: Kit
3947,Health_Product_3947,5,1,230.65,123.95,CuraMax,2027-01-17,Refrigerated,2022-05-24,Form: Device
3948,Health_Product_3948,7,1,28.74,31.56,VitalMeds,2026-10-09,Refrigerated,2022-12-21,Pack: 20g | Form: Bandage
3949,Health_Product_3949,5,2,111.64,71.44,HealthPlus,2027-04-03,Controlled,2025-12-13,Form: Device | Warranty: 12m
3950,Health_Product_3950,6,1,264.7,188.11,MediCare,2027-08-21,Controlled,2024-06-01,Pack: 50ml | Strength: 50mg/5ml | Form: Liquid
3951,Health_Product_3951,1,2,206.2,116.77,MediCare,2027-11-30,Ambient,2025-04-13,Pack: 20 tabs | Strength: 25mg | Form: Tablet
3952,Health_Product_3952,8,4,120.93,62.28,PharmaCo,2026-02-06,Controlled,2024-03-26,Form: Cream / Pack: 90g
3953,Health_Product_3953,4,4,281.48,121.72,BioZen,2028-10-06,Ambient,2024-06-29,Pack: 100g / Form: Cream
3954,Health_Product_3954,5,3,87.13,51.56,BioZen,2028-10-19,Controlled,2025-07-02,Form: Device / Warranty: 24m
3955,Health_Product_3955,1,5,21.86,13.2,PharmaCo,2028-06-26,Controlled,2023-07-19,Pack: 20 tabs | Strength: 500mg | Form: Tablet
3956,Health_Product_3956,8,3,85.16,51.4,LifeLine,2029-09-20,Refrigerated,2022-12-28,Pack: 20g / Form: Cream
3957,Health_Product_3957,2,3,247.7,89.17,BioZen,2027-05-20,Ambient,2024-05-10,Pack: 20 tabs | Strength: 25mg | Form: Tablet
3958,Health_Product_3958,7,2,57.58,70.22,HealthPlus,2026-10-08,Ambient,2025-03-14,Pack: 10g / Form: Bandage
3959,Health_Product_3959,6,3,282.52,134.23,HealthPlus,2027-04-14,Controlled,2021-11-07,Pack: 450ml | Strength: 200mg/5ml | Form: Liquid
3960,Health_Product_3960,6,1,115.54,72.25,CuraMax,2026-01-22,Ambient,2023-01-31,Pack: 100ml | Strength: 200mg/5ml | Form: Liquid
3961,Health_Product_3961,1,1,26.62,16.8,HealthPlus,2025-12-20,Refrigerated,2023-06-24,Pack: 60 tabs | Strength: 200mg | Form: Tablet
3962,Health_Product_3962,4,3,207.87,122.79,MediCare,2029-01-03,Refrigerated,2025-08-03,
3963,Health_Product_3963,1,5,213.31,105.82,VitalMeds,2026-05-27,Refrigerated,2023-12-06,Pack: 20 tabs / Strength: 500mg / Form: Tablet
3964,Health_Product_3964,7,2,160.0,92.02,MediCare,2028-12-17,Refrigerated,2025-03-12,Pack: 20g | Form: Bandage
3965,Health_Product_3965,5,5,18.49,6.75,BioZen,2028-09-24,Ambient,2025-01-11,Form: Device
3966,Health_Product_3966,9,1,271.55,171.59,BioZen,2026-11-28,Controlled,2025-06-18,Pack: 20 units | Form: Kit
3967,Health_Product_3967,3,1,263.36,101.88,VitalMeds,2026-10-13,Refrigerated,2021-12-06,Pack: 10 caps | Strength: 25mg | Form: Capsule
3968,Health_Product_3968,4,5,185.04,91.93,HealthPlus,2027-07-21,Refrigerated,2023-09-01,Pack: 20g | Form: Cream
3969,Health_Product_3969,7,1,14.87,5.77,VitalMeds,2028-09-02,Refrigerated,2023-10-11,Pack: 20g | Form: Bandage
3970,Health_Product_3970,2,1,19.72,13.01,PharmaCo,2028-10-23,Ambient,2024-01-08,Pack: 20 tabs | Strength: 200mg | Form: Tablet
3971,Health_Product_3971,4,4,23.72,13.13,BioZen,2027-07-05,Refrigerated,2025-01-25,
3972,Health_Product_3972,6,4,103.03,62.4,LifeLine,2029-03-03,Controlled,2022-05-29,Pack: 300ml / Strength: 650mg/5ml / Form: Liquid
3973,Health_Product_3973,8,2,106.98,64.46,BioZen,2027-05-19,Ambient,2024-11-04,Pack: 90g | Form: Cream
3974,Health_Product_3974,6,5,76.8,50.8,CuraMax,2026-09-27,Ambient,2024-11-11,Strength: 200mg/5ml / Pack: 450ml
3975,Health_Product_3975,8,2,28.57,11.4,MediCare,2026-11-22,Controlled,2025-07-23,Pack: 20g / Form: Cream
3976,Health_Product_3976,2,4,37.15,22.07,HealthPlus,2026-07-15,Ambient,2022-01-19,Pack: 100 tabs | Strength: 25mg | Form: Tablet
3977,Health_Product_3977,5,4,68.63,38.62,LifeLine,2028-06-19,Controlled,2024-07-20,Form: Device | Warranty: 24m
3978,Health_Product_3978,2,5,75.88,27.43,PharmaCo,2025-12-29,Controlled,2023-11-14,Pack: 90 tabs | Strength: 650mg | Form: Tablet
3979,Health_Product_3979,4,3,130.91,55.57,LifeLine,2027-10-30,Ambient,2022-06-28,Pack: 60g | Form: Cream
3980,Health_Product_3980,1,5,78.72,35.35,VitalMeds,2026-11-17,Ambient,2024-04-17,Pack: 60 tabs | Strength: 500mg | Form: Tablet
3981,Health_Product_3981,4,4,18.18,6.85,BioZen,2028-09-25,Controlled,2022-04-22,Pack: 10g | Form: Cream
3982,Health_Product_3982,1,4,155.88,75.02,VitalMeds,2029-11-19,Controlled,2023-12-07,Pack: 90 tabs | Strength: 250mg | Form: Tablet
3983,Health_Product_3983,8,4,20.84,7.5,BioZen,2026-01-27,Controlled,2024-04-07,Pack: 10g | Form: Cream
3984,Health_Product_3984,9,3,232.69,129.07,MediCare,2028-09-12,Ambient,2025-04-10,Pack: 100 units | Form: Kit
3985,Health_Product_3985,7,1,123.22,52.77,MediCare,2028-05-27,Refrigerated,2024-05-18,
3986,Health_Product_3986,1,5,146.44,66.8,MediCare,2025-12-22,Controlled,2022-03-22,Pack: 100 tabs | Strength: 50mg | Form: Tablet
3987,Health_Product_3987,6,2,82.75,56.84,PharmaCo,2028-03-18,Refrigerated,2025-06-11,
3988,Health_Product_3988,9,2,41.25,22.11,PharmaCo,2027-12-10,Ambient,2024-04-26,
3989,Health_Product_3989,5,1,160.8,72.29,PharmaCo,2028-01-21,Refrigerated,2025-04-09,Form: Device | Warranty: 24m
3990,Health_Product_3990,8,3,76.74,43.85,LifeLine,2029-12-15,Controlled,2022-01-01,Pack: 10g | Form: Cream
3991,Health_Product_3991,5,3,21.74,9.23,PharmaCo,2028-04-10,Refrigerated,2023-05-12,Form: Device
3992,Health_Product_3992,7,5,61.26,23.13,PharmaCo,2026-11-09,Controlled,2023-01-03,Pack: 90g | Form: Bandage
3993,Health_Product_3993,6,4,150.72,53.92,LifeLine,2026-08-01,Refrigerated,2022-09-08,Pack: 450ml | Strength: 250mg/5ml | Form: Liquid
3994,Health_Product_3994,1,4,151.29,106.22,HealthPlus,2026-10-30,Ambient,2022-02-07,
3995,Health_Product_3995,7,5,47.13,29.13,MediCare,2026-07-03,Refrigerated,2023-05-08,Pack: 20g
3996,Health_Product_3996,9,5,90.06,58.18,VitalMeds,2029-11-20,Controlled,2023-11-01,Pack: 20 units | Form: Kit
3997,Health_Product_3997,9,1,298.25,212.63,LifeLine,2028-06-06,Controlled,2025-03-13,Pack: 30 units
3998,Health_Product_3998,5,1,213.28,148.17,PharmaCo,2028-01-27,Refrigerated,2023-11-16,Form: Device | Warranty: 6m
3999,Health_Product_3999,3,5,269.35,167.71,LifeLine,2026-12-23,Ambient,2025-07-11,Pack: 60 caps | Strength: 250mg | Form: Capsule
4000,Health_Product_4000,4,4,63.68,38.64,HealthPlus,2026-06-01,Controlled,2023-10-12,Pack: 90g / Form: Cream
4001,Health_Product_4001,7,1,298.21,141.54,LifeLine,2026-11-11,Ambient,2024-04-17,Pack: 30g / Form: Bandage
4002,Health_Product_4002,9,4,119.14,46.28,CuraMax,2026-03-13,Refrigerated,2023-06-18,Pack: 60 units | Form: Kit
4003,Health_Product_4003,4,5,251.91,141.64,CuraMax,2028-05-01,Controlled,2022-02-24,Pack: 90g | Form: Cream
4004,Health_Product_4004,8,2,101.61,57.23,PharmaCo,2026-10-23,Controlled,2025-11-09,
4005,Health_Product_4005,9,3,291.78,204.93,HealthPlus,2026-07-31,Ambient,2021-12-04,Pack: 20 units | Form: Kit
4006,Health_Product_4006,1,2,32.69,16.79,BioZen,2026-02-20,Controlled,2025-05-08,
4007,Health_Product_4007,2,2,100.68,60.97,PharmaCo,2025-12-16,Controlled,2025-02-23,Pack: 20 tabs / Strength: 50mg / Form: Tablet
4008,Health_Product_4008,5,4,27.14,15.27,LifeLine,2028-12-11,Refrigerated,2025-09-17,Form: Device / Warranty: 24m
4009,Health_Product_4009,4,3,204.52,84.96,PharmaCo,2028-02-21,Refrigerated,2024-08-22,Pack: 90g / Form: Cream
4010,Health_Product_4010,4,2,286.68,163.14,HealthPlus,2029-02-15,Refrigerated,2023-03-22,Pack: 10g / Form: Cream
4011,Health_Product_4011,2,4,282.24,155.19,CuraMax,2026-11-25,Ambient,2025-06-05,Pack: 20 tabs | Strength: 250mg | Form: Tablet
4012,Health_Product_4012,2,2,79.57,42.39,BioZen,2029-03-02,Refrigerated,2023-06-10,Pack: 10 tabs | Strength: 50mg | Form: Tablet
4013,Health_Product_4013,8,3,54.94,29.67,LifeLine,2026-02-07,Ambient,2024-12-01,Pack: 60g | Form: Cream
4014,Health_Product_4014,4,3,264.53,108.64,PharmaCo,2028-05-18,Refrigerated,2023-11-15,Pack: 60g | Form: Cream
4015,Health_Product_4015,6,2,242.21,126.31,HealthPlus,2028-08-21,Refrigerated,2024-08-04,Pack: 450ml | Strength: 650mg/5ml | Form: Liquid
4016,Health_Product_4016,7,2,287.03,164.78,MediCare,2028-03-03,Refrigerated,2025-12-07,Form: Bandage / Pack: 10g
4017,Health_Product_4017,5,2,219.84,116.76,PharmaCo,2026-07-23,Ambient,2022-09-24,Form: Device
4018,Health_Product_4018,2,3,87.19,46.28,CuraMax,2026-06-07,Refrigerated,2021-12-08,Pack: 100 tabs | Strength: 100mg | Form: Tablet
4019,Health_Product_4019,9,3,280.45,106.2,PharmaCo,2027-02-27,Ambient,2023-04-13,Pack: 30 units | Form: Kit
4020,Health_Product_4020,3,4,165.71,197.21,LifeLine,2026-11-23,Ambient,2025-10-28,Strength: 650mg / Pack: 30 caps
4021,Health_Product_4021,1,2,187.93,88.09,VitalMeds,2029-02-22,Ambient,2025-04-05,Pack: 30 tabs | Strength: 50mg | Form: Tablet
4022,Health_Product_4022,5,1,98.46,49.74,HealthPlus,2029-04-06,Refrigerated,2025-07-08,Form: Device
4023,Health_Product_4023,1,4,212.47,121.06,HealthPlus,2027-08-09,Ambient,2025-01-14,Pack: 10 tabs | Strength: 500mg | Form: Tablet
4024,Health_Product_4024,3,3,65.39,78.09,CuraMax,2027-07-06,Ambient,2021-11-05,Pack: 30 caps | Strength: 50mg | Form: Capsule
4025,Health_Product_4025,9,3,29.02,11.87,LifeLine,2028-02-19,Refrigerated,2023-03-24,Pack: 100 units | Form: Kit
4026,Health_Product_4026,4,5,11.28,4.01,MediCare,2029-03-01,Refrigerated,2025-07-09,Pack: 10g | Form: Cream
4027,Health_Product_4027,1,5,185.29,95.65,MediCare,2026-02-24,Controlled,2025-02-14,Pack: 90 tabs / Strength: 200mg / Form: Tablet
4028,Health_Product_4028,4,2,228.98,116.75,PharmaCo,2027-03-03,Controlled,2025-09-30,Pack: 60g / Form: Cream
4029,Health_Product_4029,3,2,143.7,79.64,LifeLine,2027-02-06,Ambient,2024-10-11,Pack: 20 caps | Strength: 100mg | Form: Capsule
4030,Health_Product_4030,7,5,84.15,55.4,LifeLine,2029-01-06,Controlled,2023-09-04,Pack: 90g | Form: Bandage
4031,Health_Product_4031,5,5,171.75,111.1,LifeLine,2026-12-31,Refrigerated,2024-10-10,
4032,Health_Product_4032,2,1,37.41,14.48,HealthPlus,2026-03-01,Refrigerated,2022-04-14,Pack: 60 tabs | Strength: 250mg | Form: Tablet
4033,Health_Product_4033,3,3,227.19,158.03,HealthPlus,2026-07-23,Ambient,2025-03-14,Pack: 90 caps / Strength: 650mg / Form: Capsule
4034,Health_Product_4034,5,1,34.71,13.57,MediCare,2026-06-01,Refrigerated,2023-12-04,
4035,Health_Product_4035,4,2,212.58,124.31,MediCare,2029-11-19,Refrigerated,2024-08-21,Pack: 90g / Form: Cream
4036,Health_Product_4036,7,3,58.54,35.05,LifeLine,2029-08-11,Refrigerated,2022-09-30,
4037,Health_Product_4037,4,5,220.05,282.08,VitalMeds,2026-10-02,Ambient,2023-08-01,Pack: 100g / Form: Cream
4038,Health_Product_4038,1,4,132.22,59.26,LifeLine,2029-09-15,Refrigerated,2025-09-30,Pack: 10 tabs | Strength: 25mg | Form: Tablet
4039,Health_Product_4039,6,4,250.14,118.12,CuraMax,2026-07-03,Controlled,2024-08-23,Pack: 300ml | Strength: 500mg/5ml | Form: Liquid
4040,Health_Product_4040,4,5,30.06,16.62,LifeLine,2026-10-14,Controlled,2023-11-29,Pack: 90g | Form: Cream
4041,Health_Product_4041,1,4,293.9,124.57,BioZen,2029-10-05,Refrigerated,2021-12-15,Pack: 20 tabs | Strength: 650mg | Form: Tablet
4042,Health_Product_4042,8,1,72.76,26.01,MediCare,2026-05-20,Ambient,2024-12-16,Pack: 100g | Form: Cream
4043,Health_Product_4043,3,4,118.18,65.94,PharmaCo,2026-12-15,Ambient,2025-04-09,Pack: 100 caps / Strength: 250mg / Form: Capsule
4044,Health_Product_4044,8,4,248.48,129.74,HealthPlus,2028-03-22,Ambient,2024-08-22,Pack: 30g | Form: Cream
4045,Health_Product_4045,1,1,116.02,68.8,MediCare,2027-12-19,Ambient,2023-09-13,Pack: 90 tabs | Strength: 50mg | Form: Tablet
4046,Health_Product_4046,2,5,184.72,74.68,LifeLine,2029-10-11,Refrigerated,2024-10-31,Pack: 60 tabs | Strength: 200mg | Form: Tablet
4047,Health_Product_4047,2,4,167.46,110.71,LifeLine,2028-11-09,Refrigerated,2022-09-15,Pack: 100 tabs | Strength: 650mg | Form: Tablet
4048,Health_Product_4048,8,4,233.26,94.26,BioZen,2028-04-13,Refrigerated,2025-05-18,Pack: 10g / Form: Cream
4049,Health_Product_4049,6,3,265.95,180.79,BioZen,2025-12-19,Refrigerated,2023-06-17,Pack: 150ml | Strength: 100mg/5ml | Form: Liquid
4050,Health_Product_4050,5,3,34.42,17.77,PharmaCo,2028-05-03,Controlled,2025-11-05,Form: Device | Warranty: 12m
4051,Health_Product_4051,8,2,201.34,111.43,PharmaCo,2028-03-12,Ambient,2024-11-14,Pack: 10g
4052,Health_Product_4052,7,1,23.79,16.22,HealthPlus,2030-01-10,Ambient,2025-09-07,Pack: 100g | Form: Bandage
4053,Health_Product_4053,7,2,128.99,59.46,CuraMax,2029-07-02,Ambient,2022-12-12,Pack: 30g | Form: Bandage
4054,Health_Product_4054,8,1,294.86,123.04,VitalMeds,2029-06-17,Refrigerated,2025-07-25,Pack: 90g | Form: Cream
4055,Health_Product_4055,8,1,261.18,134.49,CuraMax,2029-09-25,Controlled,2025-06-06,Pack: 30g / Form: Cream
4056,Health_Product_4056,3,1,210.96,92.91,BioZen,2026-09-19,Refrigerated,2022-09-12,Pack: 30 caps / Strength: 500mg / Form: Capsule
4057,Health_Product_4057,7,2,65.21,35.56,LifeLine,2029-10-09,Controlled,2025-09-18,Form: Bandage / Pack: 90g
4058,Health_Product_4058,9,4,187.76,84.84,VitalMeds,2026-01-03,Ambient,2023-09-11,Pack: 30 units / Form: Kit
4059,Health_Product_4059,4,2,123.78,82.92,MediCare,2027-06-25,Refrigerated,2023-11-15,Form: Cream / Pack: 30g
4060,Health_Product_4060,9,2,142.12,81.68,HealthPlus,2028-01-17,Controlled,2021-11-10,Pack: 60 units | Form: Kit
4061,Health_Product_4061,3,2,266.85,93.42,BioZen,2026-05-29,Ambient,2024-11-19,Pack: 100 caps | Strength: 650mg | Form: Capsule
4062,Health_Product_4062,9,5,254.38,320.27,CuraMax,2026-10-02,Refrigerated,2022-07-10,Pack: 60 units | Form: Kit
4063,Health_Product_4063,2,2,82.2,101.07,LifeLine,2027-07-17,Controlled,2025-03-08,Pack: 90 tabs | Strength: 650mg | Form: Tablet
4064,Health_Product_4064,9,1,161.75,75.78,PharmaCo,2027-11-14,Ambient,2023-06-11,Pack: 20 units
4065,Health_Product_4065,1,3,260.33,128.01,MediCare,2029-01-04,Refrigerated,2025-09-22,Pack: 10 tabs | Strength: 250mg | Form: Tablet
4066,Health_Product_4066,3,2,234.5,300.95,MediCare,2026-11-16,Refrigerated,2024-11-22,Pack: 10 caps / Strength: 200mg / Form: Capsule
4067,Health_Product_4067,8,1,152.07,78.1,LifeLine,2029-09-22,Refrigerated,2022-12-26,Pack: 60g
4068,Health_Product_4068,2,3,256.26,149.3,MediCare,2028-07-26,Controlled,2022-10-16,Pack: 10 tabs | Strength: 200mg | Form: Tablet
4069,Health_Product_4069,1,5,93.16,37.67,LifeLine,2026-06-21,Refrigerated,2022-08-28,Pack: 90 tabs / Strength: 25mg
4070,Health_Product_4070,1,1,66.02,46.81,MediCare,2029-07-28,Refrigerated,2025-01-06,Pack: 100 tabs | Strength: 650mg | Form: Tablet
4071,Health_Product_4071,1,2,267.92,166.1,PharmaCo,2026-07-24,Ambient,2025-04-05,Pack: 10 tabs | Strength: 650mg | Form: Tablet
4072,Health_Product_4072,8,5,193.89,85.81,LifeLine,2028-10-08,Refrigerated,2025-02-12,Pack: 30g | Form: Cream
4073,Health_Product_4073,6,4,130.54,80.67,HealthPlus,2028-03-28,Ambient,2022-09-01,Pack: 450ml | Strength: 100mg/5ml | Form: Liquid
4074,Health_Product_4074,2,1,169.29,95.27,BioZen,2029-11-11,Ambient,2022-02-05,Pack: 100 tabs | Strength: 250mg | Form: Tablet
4075,Health_Product_4075,2,2,187.08,73.04,PharmaCo,2026-02-11,Controlled,2022-09-22,Pack: 10 tabs | Strength: 200mg | Form: Tablet
4076,Health_Product_4076,6,3,20.31,8.45,PharmaCo,2029-10-26,Refrigerated,2023-02-02,Strength: 250mg/5ml / Pack: 150ml
4077,Health_Product_4077,9,4,273.08,99.75,BioZen,2029-07-25,Controlled,2024-01-13,
4078,Health_Product_4078,8,5,53.2,34.55,HealthPlus,2027-10-29,Refrigerated,2025-06-09,Pack: 60g | Form: Cream
4079,Health_Product_4079,2,2,288.13,159.66,MediCare,2027-08-02,Controlled,2023-04-13,Pack: 20 tabs / Strength: 250mg / Form: Tablet
4080,Health_Product_4080,9,4,7.89,3.69,CuraMax,2026-11-25,Ambient,2023-01-24,Pack: 60 units | Form: Kit
4081,Health_Product_4081,3,2,157.77,62.59,LifeLine,2026-10-21,Ambient,2023-10-07,Pack: 10 caps / Form: Capsule / Strength: 200mg
4082,Health_Product_4082,2,1,258.24,136.63,HealthPlus,2027-03-15,Ambient,2023-11-28,Pack: 60 tabs / Strength: 200mg / Form: Tablet
4083,Health_Product_4083,3,4,253.63,294.91,PharmaCo,2026-11-24,Refrigerated,2022-01-01,Pack: 10 caps | Strength: 50mg | Form: Capsule
4084,Health_Product_4084,6,3,71.25,43.44,HealthPlus,2025-12-23,Ambient,2025-11-04,Pack: 50ml | Strength: 200mg/5ml | Form: Liquid
4085,Health_Product_4085,5,3,196.68,139.42,PharmaCo,2027-02-03,Controlled,2023-02-17,Form: Device / Warranty: 12m
4086,Health_Product_4086,7,3,169.49,86.6,MediCare,2026-03-19,Ambient,2022-08-02,Pack: 100g
4087,Health_Product_4087,1,5,207.97,104.03,HealthPlus,2029-09-16,Controlled,2025-01-24,Strength: 25mg / Pack: 90 tabs
4088,Health_Product_4088,7,5,60.1,29.26,HealthPlus,2026-05-30,Controlled,2022-04-02,Pack: 90g | Form: Bandage
4089,Health_Product_4089,9,1,201.35,132.08,VitalMeds,2029-09-14,Refrigerated,2024-03-26,Pack: 30 units | Form: Kit
4090,Health_Product_4090,2,4,13.26,5.41,PharmaCo,2029-10-16,Refrigerated,2025-10-04,Pack: 100 tabs | Strength: 650mg | Form: Tablet
4091,Health_Product_4091,2,3,299.63,142.99,VitalMeds,2028-07-06,Refrigerated,2023-01-20,Strength: 250mg / Form: Tablet / Pack: 90 tabs
4092,Health_Product_4092,9,4,298.12,184.31,MediCare,2027-10-04,Ambient,2022-03-26,Form: Kit / Pack: 30 units
4093,Health_Product_4093,4,2,21.01,7.48,BioZen,2029-08-03,Controlled,2025-09-26,Pack: 10g | Form: Cream
4094,Health_Product_4094,4,1,239.12,109.29,HealthPlus,2026-04-03,Controlled,2024-12-11,Pack: 10g | Form: Cream
4095,Health_Product_4095,5,5,85.36,50.13,LifeLine,2026-09-09,Ambient,2023-04-29,Form: Device
4096,Health_Product_4096,1,3,113.28,47.44,HealthPlus,2026-05-07,Controlled,2023-09-09,Pack: 100 tabs / Strength: 50mg / Form: Tablet
4097,Health_Product_4097,8,3,133.9,61.86,CuraMax,2026-04-09,Refrigerated,2022-01-17,Pack: 10g / Form: Cream
4098,Health_Product_4098,5,2,155.98,191.25,PharmaCo,2027-01-12,Ambient,2022-01-24,Form: Device | Warranty: 12m
4099,Health_Product_4099,3,4,51.29,25.96,LifeLine,2026-11-08,Controlled,2024-08-18,Pack: 20 caps / Strength: 500mg / Form: Capsule
4100,Health_Product_4100,1,1,121.02,47.1,LifeLine,2029-02-19,Controlled,2024-07-26,Strength: 100mg / Pack: 30 tabs
4101,Health_Product_4101,5,3,195.12,136.03,VitalMeds,2027-10-22,Refrigerated,2022-01-09,Form: Device
4102,Health_Product_4102,8,1,38.86,14.24,MediCare,2027-06-04,Controlled,2024-07-28,Pack: 30g | Form: Cream
4103,Health_Product_4103,6,1,252.77,158.59,HealthPlus,2026-06-24,Controlled,2023-06-24,Pack: 300ml / Strength: 250mg/5ml
4104,Health_Product_4104,6,2,179.93,67.73,CuraMax,2026-08-24,Controlled,2024-05-21,Pack: 300ml | Strength: 50mg/5ml | Form: Liquid
4105,Health_Product_4105,6,4,252.85,132.22,PharmaCo,2029-10-02,Ambient,2021-12-08,Pack: 300ml | Strength: 650mg/5ml | Form: Liquid
4106,Health_Product_4106,4,2,258.35,107.19,LifeLine,2027-03-31,Ambient,2023-07-05,Pack: 60g | Form: Cream
4107,Health_Product_4107,1,3,60.86,24.48,MediCare,2026-04-12,Controlled,2023-04-15,Strength: 100mg / Form: Tablet / Pack: 60 tabs
4108,Health_Product_4108,3,4,33.87,13.43,MediCare,2027-03-21,Refrigerated,2022-07-18,Pack: 60 caps | Strength: 25mg | Form: Capsule
4109,Health_Product_4109,1,5,192.23,99.48,HealthPlus,2027-06-19,Ambient,2025-11-21,Form: Tablet / Strength: 650mg / Pack: 100 tabs
4110,Health_Product_4110,4,5,177.23,95.83,BioZen,2027-03-19,Ambient,2024-04-07,Pack: 90g | Form: Cream
4111,Health_Product_4111,8,1,174.78,69.8,HealthPlus,2029-11-30,Ambient,2025-05-10,Pack: 30g | Form: Cream
4112,Health_Product_4112,7,1,76.06,54.18,HealthPlus,2027-05-23,Controlled,2023-03-01,Pack: 60g | Form: Bandage
4113,Health_Product_4113,6,4,20.95,9.33,MediCare,2030-01-08,Controlled,2023-11-10,Pack: 300ml | Strength: 25mg/5ml | Form: Liquid
4114,Health_Product_4114,8,4,78.34,40.72,VitalMeds,2026-06-13,Refrigerated,2022-10-04,Form: Cream / Pack: 20g
4115,Health_Product_4115,1,4,127.6,54.87,VitalMeds,2026-12-18,Refrigerated,2023-12-02,Pack: 90 tabs / Strength: 500mg / Form: Tablet
4116,Health_Product_4116,5,1,98.72,52.59,HealthPlus,2026-02-25,Refrigerated,2023-06-10,Form: Device | Warranty: 6m
4117,Health_Product_4117,4,1,193.64,121.94,BioZen,2028-08-13,Refrigerated,2025-07-12,Pack: 20g
4118,Health_Product_4118,7,1,155.32,84.31,BioZen,2029-12-28,Refrigerated,2022-08-23,Pack: 60g | Form: Bandage
4119,Health_Product_4119,9,3,94.99,43.29,MediCare,2028-08-30,Ambient,2022-07-28,Pack: 100 units | Form: Kit
4120,Health_Product_4120,6,4,171.15,75.63,MediCare,2029-05-16,Ambient,2025-03-13,
4121,Health_Product_4121,5,5,119.14,75.15,PharmaCo,2030-01-20,Refrigerated,2025-08-22,Warranty: 12m / Form: Device
4122,Health_Product_4122,5,3,176.8,69.61,HealthPlus,2028-03-20,Controlled,2025-09-11,Form: Device | Warranty: 12m
4123,Health_Product_4123,5,2,193.44,94.18,PharmaCo,2027-08-25,Refrigerated,2022-01-22,Form: Device | Warranty: 12m
4124,Health_Product_4124,8,2,279.28,113.4,HealthPlus,2029-03-26,Ambient,2022-02-15,Pack: 100g | Form: Cream
4125,Health_Product_4125,8,3,288.83,128.66,BioZen,2029-04-12,Refrigerated,2022-06-05,Pack: 10g / Form: Cream
4126,Health_Product_4126,9,1,90.92,36.96,HealthPlus,2026-06-16,Controlled,2024-01-08,Pack: 100 units | Form: Kit
4127,Health_Product_4127,1,5,287.08,194.67,PharmaCo,2029-03-29,Controlled,2024-09-04,Pack: 30 tabs | Strength: 50mg | Form: Tablet
4128,Health_Product_4128,3,4,136.58,161.64,BioZen,2027-03-08,Controlled,2025-08-26,Pack: 100 caps / Strength: 250mg
4129,Health_Product_4129,9,4,147.7,82.35,LifeLine,2028-12-06,Refrigerated,2023-09-25,Pack: 90 units | Form: Kit
4130,Health_Product_4130,1,4,123.73,53.58,MediCare,2028-06-23,Controlled,2025-09-06,Pack: 100 tabs / Strength: 500mg / Form: Tablet
